Farm,Type,Round,Date,Species,Number
Farm17,ELS,2,06/07/13,Bombus lapidarius,1
Farm17,ELS,3,06/08/13,Bombus lapidarius,4
Farm17,ELS,3,06/08/13,Bombus lapidarius,1
Farm17,ELS,3,06/08/13,Bombus lapidarius,5
Farm17,ELS,3,06/08/13,Bombus lapidarius,3
Farm17,ELS,3,06/08/13,Bombus lapidarius,4
Farm17,ELS,3,06/08/13,Bombus lapidarius,2
Farm17,ELS,3,06/08/13,Bombus lapidarius,4
Farm17,ELS,2,08/07/14,Bombus lapidarius,2
Farm17,ELS,2,08/07/14,Bombus lapidarius,4
Farm17,ELS,2,08/07/14,Bombus lapidarius,1
Farm17,ELS,2,08/07/14,Bombus lapidarius,1
Farm17,ELS,2,08/07/14,Bombus lapidarius,2
Farm17,ELS,2,08/07/14,Bombus lapidarius,2
Farm17,ELS,2,08/07/14,Bombus lapidarius,1
Farm17,ELS,2,08/07/14,Bombus lapidarius,1
Farm17,ELS,3,08/15/14,Bombus lapidarius,1
Farm17,ELS,3,08/15/14,Bombus lapidarius,1
Farm17,ELS,3,08/15/14,Bombus lapidarius,1
Farm17,ELS,3,08/15/14,Bombus lapidarius,1
Farm17,ELS,3,08/15/14,Bombus lapidarius,1
Farm17,ELS,3,08/15/14,Bombus lapidarius,2
Farm17,ELS,3,08/15/14,Bombus lapidarius,2
Farm17,ELS,3,06/08/13,Bombus lucorum,1
Farm17,ELS,3,06/08/13,Bombus lucorum,1
Farm17,ELS,1,03/06/13,Bombus pascuorum,1
Farm17,ELS,1,03/06/13,Bombus pascuorum,1
Farm17,ELS,2,06/07/13,Bombus pascuorum,2
Farm17,ELS,2,06/07/13,Bombus pascuorum,1
Farm17,ELS,2,06/07/13,Bombus pascuorum,2
Farm17,ELS,2,06/07/13,Bombus pascuorum,1
Farm17,ELS,2,06/07/13,Bombus pascuorum,1
Farm17,ELS,2,06/07/13,Bombus pascuorum,1
Farm17,ELS,2,06/07/13,Bombus pascuorum,1
Farm17,ELS,3,06/08/13,Bombus pascuorum,4
Farm17,ELS,3,06/08/13,Bombus pascuorum,1
Farm17,ELS,3,06/08/13,Bombus pascuorum,1
Farm17,ELS,3,06/08/13,Bombus pascuorum,2
Farm17,ELS,3,06/08/13,Bombus pascuorum,3
Farm17,ELS,3,06/08/13,Bombus pascuorum,1
Farm17,ELS,3,06/08/13,Bombus pascuorum,8
Farm17,ELS,3,06/08/13,Bombus pascuorum,3
Farm17,ELS,3,06/08/13,Bombus pascuorum,1
Farm17,ELS,3,06/08/13,Bombus pascuorum,1
Farm17,ELS,3,06/08/13,Bombus pascuorum,1
Farm17,ELS,3,06/08/13,Bombus pascuorum,1
Farm17,ELS,2,08/07/14,Bombus pascuorum,2
Farm17,ELS,2,08/07/14,Bombus pascuorum,1
Farm17,ELS,2,08/07/14,Bombus pascuorum,1
Farm17,ELS,2,08/07/14,Bombus pascuorum,1
Farm17,ELS,2,08/07/14,Bombus pascuorum,1
Farm17,ELS,2,08/07/14,Bombus pascuorum,2
Farm17,ELS,2,08/07/14,Bombus pascuorum,1
Farm17,ELS,2,08/07/14,Bombus pascuorum,1
Farm17,ELS,2,08/07/14,Bombus pascuorum,1
Farm17,ELS,3,08/15/14,Bombus pascuorum,1
Farm17,ELS,3,08/15/14,Bombus pascuorum,1
Farm17,ELS,3,08/15/14,Bombus pascuorum,1
Farm17,ELS,3,08/15/14,Bombus pascuorum,1
Farm17,ELS,2,06/07/13,Bombus pratorum,1
Farm17,ELS,2,08/07/14,Bombus pratorum,1
Farm17,ELS,2,08/07/14,Bombus pratorum,2
Farm17,ELS,2,08/07/14,Bombus pratorum,1
Farm17,ELS,3,08/15/14,Bombus pratorum,2
Farm17,ELS,3,06/08/13,Bombus rupestris,1
Farm17,ELS,2,06/07/13,Bombus terrestris,1
Farm17,ELS,2,06/07/13,Bombus terrestris,1
Farm17,ELS,2,06/07/13,Bombus terrestris,1
Farm17,ELS,2,06/07/13,Bombus terrestris,3
Farm17,ELS,2,06/07/13,Bombus terrestris,1
Farm17,ELS,2,06/07/13,Bombus terrestris,1
Farm17,ELS,2,06/07/13,Bombus terrestris,2
Farm17,ELS,3,06/08/13,Bombus terrestris,2
Farm17,ELS,3,06/08/13,Bombus terrestris,2
Farm17,ELS,3,06/08/13,Bombus terrestris,1
Farm17,ELS,3,06/08/13,Bombus terrestris,5
Farm17,ELS,3,06/08/13,Bombus terrestris,1
Farm17,ELS,3,06/08/13,Bombus terrestris,2
Farm17,ELS,3,06/08/13,Bombus terrestris,1
Farm17,ELS,3,06/08/13,Bombus terrestris,1
Farm17,ELS,3,06/08/13,Bombus terrestris,2
Farm17,ELS,2,08/07/14,Bombus terrestris,1
Farm17,ELS,2,08/07/14,Bombus terrestris,1
Farm17,ELS,2,08/07/14,Bombus vestalis,1
Farm17,ELS,2,08/07/14,Bombus vestalis,7
Farm17,ELS,2,08/07/14,Bombus vestalis,2
Farm17,ELS,3,08/15/14,Halictus tumulorum,1
Farm17,ELS,2,08/07/14,Lasioglossum calceatum,1
Farm17,ELS,2,08/07/14,Lasioglossum calceatum,1
Farm17,ELS,2,08/07/14,Lasioglossum calceatum,1
Farm17,ELS,2,08/07/14,Lasioglossum calceatum,1
Farm17,ELS,2,08/07/14,Lasioglossum calceatum,2
Farm17,ELS,3,08/15/14,Lasioglossum calceatum,1
Farm17,ELS,3,08/15/14,Lasioglossum lativentre,2
Farm17,ELS,2,08/07/14,Lasioglossum malachurum,1
Farm17,ELS,2,08/07/14,Lasioglossum malachurum,1
Farm18,HLS,1,05/25/14,Andrena cineraria,1
Farm18,HLS,1,05/25/14,Andrena nitida,1
Farm18,HLS,1,05/25/14,Andrena nitida,1
Farm18,HLS,2,09/07/14,Andrena semilaevis,2
Farm18,HLS,2,09/07/14,Andrena subopaca,1
Farm18,HLS,2,09/07/14,Andrena subopaca,1
Farm18,HLS,1,05/25/14,Bombus hortorum,1
Farm18,HLS,1,05/25/14,Bombus hortorum,1
Farm18,HLS,1,05/25/14,Bombus hortorum,1
Farm18,HLS,2,09/07/14,Bombus hortorum,2
Farm18,HLS,2,09/07/14,Bombus hortorum,1
Farm18,HLS,2,09/07/14,Bombus hortorum,1
Farm18,HLS,2,09/07/14,Bombus hortorum,2
Farm18,HLS,2,09/07/14,Bombus hortorum,3
Farm18,HLS,3,09/08/14,Bombus hortorum,1
Farm18,HLS,3,09/08/14,Bombus hortorum,1
Farm18,HLS,3,09/08/14,Bombus hortorum,5
Farm18,HLS,3,09/08/14,Bombus hortorum,3
Farm18,HLS,3,09/08/14,Bombus hortorum,6
Farm18,HLS,3,09/08/14,Bombus hortorum,19
Farm18,HLS,3,09/08/14,Bombus hortorum,11
Farm18,HLS,3,09/08/14,Bombus hortorum,4
Farm18,HLS,1,05/25/14,Bombus hypnorum,1
Farm18,HLS,2,09/07/14,Bombus lapidarius,16
Farm18,HLS,2,09/07/14,Bombus lapidarius,3
Farm18,HLS,2,09/07/14,Bombus lapidarius,1
Farm18,HLS,2,09/07/14,Bombus lapidarius,25
Farm18,HLS,2,09/07/14,Bombus lapidarius,1
Farm18,HLS,2,09/07/14,Bombus lapidarius,50
Farm18,HLS,2,09/07/14,Bombus lapidarius,2
Farm18,HLS,3,09/08/14,Bombus lapidarius,1
Farm18,HLS,3,09/08/14,Bombus lapidarius,2
Farm18,HLS,3,09/08/14,Bombus lapidarius,16
Farm18,HLS,3,09/08/14,Bombus lapidarius,6
Farm18,HLS,3,09/08/14,Bombus lapidarius,1
Farm18,HLS,3,09/08/14,Bombus lapidarius,5
Farm18,HLS,3,09/08/14,Bombus lapidarius,5
Farm18,HLS,3,09/08/14,Bombus lapidarius,1
Farm18,HLS,3,09/08/14,Bombus lapidarius,1
Farm18,HLS,3,09/08/14,Bombus lapidarius,37
Farm18,HLS,1,05/25/14,Bombus lapidarius,1
Farm18,HLS,1,05/25/14,Bombus lapidarius,2
Farm18,HLS,1,05/25/14,Bombus lapidarius,1
Farm18,HLS,1,05/25/14,Bombus lapidarius,5
Farm18,HLS,1,05/25/14,Bombus lapidarius,1
Farm18,HLS,1,05/25/14,Bombus pascuorum,1
Farm18,HLS,1,05/25/14,Bombus pascuorum,1
Farm18,HLS,1,05/25/14,Bombus pascuorum,1
Farm18,HLS,1,05/25/14,Bombus pascuorum,3
Farm18,HLS,2,09/07/14,Bombus pascuorum,3
Farm18,HLS,2,09/07/14,Bombus pascuorum,2
Farm18,HLS,2,09/07/14,Bombus pascuorum,1
Farm18,HLS,2,09/07/14,Bombus pascuorum,3
Farm18,HLS,2,09/07/14,Bombus pascuorum,1
Farm18,HLS,2,09/07/14,Bombus pascuorum,2
Farm18,HLS,3,09/08/14,Bombus pascuorum,15
Farm18,HLS,3,09/08/14,Bombus pascuorum,3
Farm18,HLS,3,09/08/14,Bombus pascuorum,1
Farm18,HLS,3,09/08/14,Bombus pascuorum,2
Farm18,HLS,3,09/08/14,Bombus pascuorum,1
Farm18,HLS,3,09/08/14,Bombus pascuorum,1
Farm18,HLS,3,09/08/14,Bombus pascuorum,2
Farm18,HLS,3,09/08/14,Bombus pascuorum,6
Farm18,HLS,3,09/08/14,Bombus pascuorum,3
Farm18,HLS,3,09/08/14,Bombus pascuorum,17
Farm18,HLS,3,09/08/14,Bombus pascuorum,1
Farm18,HLS,1,05/25/14,Bombus pratorum,3
Farm18,HLS,1,05/25/14,Bombus pratorum,3
Farm18,HLS,1,05/25/14,Bombus pratorum,1
Farm18,HLS,1,05/25/14,Bombus pratorum,1
Farm18,HLS,1,05/25/14,Bombus pratorum,3
Farm18,HLS,1,05/25/14,Bombus pratorum,1
Farm18,HLS,1,05/25/14,Bombus pratorum,1
Farm18,HLS,1,05/25/14,Bombus pratorum,2
Farm18,HLS,2,09/07/14,Bombus pratorum,1
Farm18,HLS,3,09/08/14,Bombus pratorum,1
Farm18,HLS,2,09/07/14,Bombus rupestris,2
Farm18,HLS,3,09/08/14,Bombus rupestris,1
Farm18,HLS,1,05/25/14,Bombus sylvestris,1
Farm18,HLS,1,05/25/14,Bombus terrestris,2
Farm18,HLS,1,05/25/14,Bombus terrestris,1
Farm18,HLS,1,05/25/14,Bombus terrestris,1
Farm18,HLS,1,05/25/14,Bombus terrestris,1
Farm18,HLS,2,09/07/14,Bombus terrestris,1
Farm18,HLS,2,09/07/14,Bombus terrestris,1
Farm18,HLS,2,09/07/14,Bombus terrestris,2
Farm18,HLS,2,09/07/14,Bombus terrestris,1
Farm18,HLS,3,09/08/14,Bombus terrestris,3
Farm18,HLS,3,09/08/14,Bombus terrestris,1
Farm18,HLS,3,09/08/14,Bombus terrestris,1
Farm18,HLS,3,09/08/14,Bombus terrestris,5
Farm18,HLS,3,09/08/14,Bombus terrestris,5
Farm18,HLS,3,09/08/14,Bombus vestalis,1
Farm18,HLS,2,09/07/14,Lasioglossum calceatum,1
Farm18,HLS,2,09/07/14,Lasioglossum calceatum,1
Farm18,HLS,2,09/07/14,Lasioglossum leucozonium,1
Farm18,HLS,2,09/07/14,Lasioglossum malachurum,1
Farm18,HLS,2,09/07/14,Lasioglossum villosulum,1
Farm18,HLS,3,09/08/14,Lasioglossum villosulum,1
Farm18,HLS,1,05/25/14,Osmia bicornis,1
